batsman,got_out,Runs,Balls,Fours,Sixes,St.rate,Inning,Team,Opponent,Win/Lost,match_id,time,day,year,Month,Venue
Chris Morris,b L Malinga,1,4,0,0,25.0,Inn2,Chennai Super Kings,Mumbai Indians,lost,11914,16:00:00,5,2013,5,"Wankhede Stadium, Mumbai"
Mohit Sharma,c P Suyal b L Malinga,0,3,0,0,0.0,Inn2,Chennai Super Kings,Mumbai Indians,lost,11914,16:00:00,5,2013,5,"Wankhede Stadium, Mumbai"
,not out,4,8,0,0,50.0,Inn2,Chennai Super Kings,Mumbai Indians,lost,11914,16:00:00,5,2013,5,"Wankhede Stadium, Mumbai"
Cheteshwar Pujara,b M Gony,51,48,8,0,106.25,Inn1,Royal Challengers Bangalore,Kings XI Punjab,lost,11932,20:00:00,6,2013,5,"Punjab Cricket Association IS Bindra Stadium, Mohali"
Chris Gayle,b M Gony,61,33,6,3,184.85,Inn1,Royal Challengers Bangalore,Kings XI Punjab,lost,11932,20:00:00,6,2013,5,"Punjab Cricket Association IS Bindra Stadium, Mohali"
Virat Kohli,c S Marsh b Awana,14,14,1,0,100.0,Inn1,Royal Challengers Bangalore,Kings XI Punjab,lost,11932,20:00:00,6,2013,5,"Punjab Cricket Association IS Bindra Stadium, Mohali"
AB de Villiers,not out,38,19,4,2,200.0,Inn1,Royal Challengers Bangalore,Kings XI Punjab,lost,11932,20:00:00,6,2013,5,"Punjab Cricket Association IS Bindra Stadium, Mohali"
Moises Henriques,not out,16,7,2,1,228.57,Inn1,Royal Challengers Bangalore,Kings XI Punjab,lost,11932,20:00:00,6,2013,5,"Punjab Cricket Association IS Bindra Stadium, Mohali"
Mandeep Singh,c A Karthik b V Kumar,16,12,3,0,133.33,Inn2,Kings XI Punjab,Royal Challengers Bangalore,won,11932,20:00:00,6,2013,5,"Punjab Cricket Association IS Bindra Stadium, Mohali"
Shaun Marsh,c de Villiers b R Rampaul,6,7,1,0,85.71,Inn2,Kings XI Punjab,Royal Challengers Bangalore,won,11932,20:00:00,6,2013,5,"Punjab Cricket Association IS Bindra Stadium, Mohali"
Gurkeerat Singh Mann,lbw b M Kartik,20,20,3,0,100.0,Inn2,Kings XI Punjab,Royal Challengers Bangalore,won,11932,20:00:00,6,2013,5,"Punjab Cricket Association IS Bindra Stadium, Mohali"
David Hussey,c M Henriques b M Kartik,13,14,1,0,92.86,Inn2,Kings XI Punjab,Royal Challengers Bangalore,won,11932,20:00:00,6,2013,5,"Punjab Cricket Association IS Bindra Stadium, Mohali"
David Miller,not out,101,38,8,7,265.79,Inn2,Kings XI Punjab,Royal Challengers Bangalore,won,11932,20:00:00,6,2013,5,"Punjab Cricket Association IS Bindra Stadium, Mohali"
Rajagopal Sathish,not out,27,18,2,1,150.0,Inn2,Kings XI Punjab,Royal Challengers Bangalore,won,11932,20:00:00,6,2013,5,"Punjab Cricket Association IS Bindra Stadium, Mohali"
Mahela Jayawardene,c R Dravid b S Trivedi,34,31,4,1,109.68,Inn1,Delhi Daredevils,Rajasthan Royals,lost,11917,16:00:00,7,2013,5,"Sawai Mansingh Stadium, Jaipur"
Virender Sehwag,b J Faulkner,11,7,2,0,157.14,Inn1,Delhi Daredevils,Rajasthan Royals,lost,11917,16:00:00,7,2013,5,"Sawai Mansingh Stadium, Jaipur"
CM Gautam,c Samson b S Watson,2,3,0,0,66.67,Inn1,Delhi Daredevils,Rajasthan Royals,lost,11917,16:00:00,7,2013,5,"Sawai Mansingh Stadium, Jaipur"
David Warner,c Sachin Baby b S Binny,13,18,2,0,72.22,Inn1,Delhi Daredevils,Rajasthan Royals,lost,11917,16:00:00,7,2013,5,"Sawai Mansingh Stadium, Jaipur"
Ben Rohrer,not out,64,40,9,1,160.0,Inn1,Delhi Daredevils,Rajasthan Royals,lost,11917,16:00:00,7,2013,5,"Sawai Mansingh Stadium, Jaipur"
Kedar Jadhav,not out,23,21,2,0,109.52,Inn1,Delhi Daredevils,Rajasthan Royals,lost,11917,16:00:00,7,2013,5,"Sawai Mansingh Stadium, Jaipur"
Rahul Dravid,c A Agarkar b S Kaul,53,48,7,0,110.42,Inn2,Rajasthan Royals,Delhi Daredevils,won,11917,16:00:00,7,2013,5,"Sawai Mansingh Stadium, Jaipur"
Ajinkya Rahane,not out,63,45,5,1,140.0,Inn2,Rajasthan Royals,Delhi Daredevils,won,11917,16:00:00,7,2013,5,"Sawai Mansingh Stadium, Jaipur"
Shane Watson,not out,28,14,3,1,200.0,Inn2,Rajasthan Royals,Delhi Daredevils,won,11917,16:00:00,7,2013,5,"Sawai Mansingh Stadium, Jaipur"
Michael Hussey,b T Perera,67,42,5,4,159.52,Inn1,Chennai Super Kings,Sunrisers Hyderabad,won,11919,20:00:00,8,2013,5,"Rajiv Gandhi International Stadium, Hyderabad"
Murali Vijay,c P Patel b T Perera,29,20,2,3,145.0,Inn1,Chennai Super Kings,Sunrisers Hyderabad,won,11919,20:00:00,8,2013,5,"Rajiv Gandhi International Stadium, Hyderabad"
Suresh Raina,not out,99,52,11,3,190.38,Inn1,Chennai Super Kings,Sunrisers Hyderabad,won,11919,20:00:00,8,2013,5,"Rajiv Gandhi International Stadium, Hyderabad"
MS Dhoni,c Karan Sharma b T Perera,4,3,0,0,133.33,Inn1,Chennai Super Kings,Sunrisers Hyderabad,won,11919,20:00:00,8,2013,5,"Rajiv Gandhi International Stadium, Hyderabad"
Ravindra Jadeja,not out,14,6,3,0,233.33,Inn1,Chennai Super Kings,Sunrisers Hyderabad,won,11919,20:00:00,8,2013,5,"Rajiv Gandhi International Stadium, Hyderabad"
Parthiv Patel,c M Vijay b Mohit Sharma,44,30,6,1,146.67,Inn2,Sunrisers Hyderabad,Chennai Super Kings,lost,11919,20:00:00,8,2013,5,"Rajiv Gandhi International Stadium, Hyderabad"
Shikhar Dhawan,run out (M Dhoni),3,3,0,0,100.0,Inn2,Sunrisers Hyderabad,Chennai Super Kings,lost,11919,20:00:00,8,2013,5,"Rajiv Gandhi International Stadium, Hyderabad"
Kumar Sangakkara,c C Morris b R Ashwin,3,9,0,0,33.33,Inn2,Sunrisers Hyderabad,Chennai Super Kings,lost,11919,20:00:00,8,2013,5,"Rajiv Gandhi International Stadium, Hyderabad"
Hanuma Vihari,c M Vijay b S Raina,3,8,0,0,37.5,Inn2,Sunrisers Hyderabad,Chennai Super Kings,lost,11919,20:00:00,8,2013,5,"Rajiv Gandhi International Stadium, Hyderabad"
Daren Sammy,c C Morris b Mohit Sharma,7,3,0,1,233.33,Inn2,Sunrisers Hyderabad,Chennai Super Kings,lost,11919,20:00:00,8,2013,5,"Rajiv Gandhi International Stadium, Hyderabad"
Thisara Perera,c S Badrinath b DJ Bravo,23,13,1,2,176.92,Inn2,Sunrisers Hyderabad,Chennai Super Kings,lost,11919,20:00:00,8,2013,5,"Rajiv Gandhi International Stadium, Hyderabad"
Karn Sharma,not out,39,33,3,1,118.18,Inn2,Sunrisers Hyderabad,Chennai Super Kings,lost,11919,20:00:00,8,2013,5,"Rajiv Gandhi International Stadium, Hyderabad"
Amit Mishra,run out (R Jadeja),6,8,0,0,75.0,Inn2,Sunrisers Hyderabad,Chennai Super Kings,lost,11919,20:00:00,8,2013,5,"Rajiv Gandhi International Stadium, Hyderabad"
Dale Steyn,c J Holder b C Morris,14,13,1,1,107.69,Inn2,Sunrisers Hyderabad,Chennai Super Kings,lost,11919,20:00:00,8,2013,5,"Rajiv Gandhi International Stadium, Hyderabad"
Ishant Sharma,not out,0,0,0,0,0.0,Inn2,Sunrisers Hyderabad,Chennai Super Kings,lost,11919,20:00:00,8,2013,5,"Rajiv Gandhi International Stadium, Hyderabad"
Mandeep Singh,c & b A Chandila,0,3,0,0,0.0,Inn1,Kings XI Punjab,Rajasthan Royals,lost,11920,16:00:00,9,2013,5,"Punjab Cricket Association IS Bindra Stadium, Mohali"
Adam Gilchrist,c & b K Cooper,42,32,6,0,131.25,Inn1,Kings XI Punjab,Rajasthan Royals,lost,11920,16:00:00,9,2013,5,"Punjab Cricket Association IS Bindra Stadium, Mohali"
Shaun Marsh,b K Cooper,77,64,6,2,120.31,Inn1,Kings XI Punjab,Rajasthan Royals,lost,11920,16:00:00,9,2013,5,"Punjab Cricket Association IS Bindra Stadium, Mohali"
David Hussey,b S Watson,1,3,0,0,33.33,Inn1,Kings XI Punjab,Rajasthan Royals,lost,11920,16:00:00,9,2013,5,"Punjab Cricket Association IS Bindra Stadium, Mohali"
David Miller,c A Rahane b K Cooper,8,11,0,0,72.73,Inn1,Kings XI Punjab,Rajasthan Royals,lost,11920,16:00:00,9,2013,5,"Punjab Cricket Association IS Bindra Stadium, Mohali"
Manpreet Gony,c Samson b J Faulkner,3,3,0,0,100.0,Inn1,Kings XI Punjab,Rajasthan Royals,lost,11920,16:00:00,9,2013,5,"Punjab Cricket Association IS Bindra Stadium, Mohali"
Rajagopal Sathish,not out,4,3,0,0,133.33,Inn1,Kings XI Punjab,Rajasthan Royals,lost,11920,16:00:00,9,2013,5,"Punjab Cricket Association IS Bindra Stadium, Mohali"
Piyush Chawla,not out,1,1,0,0,100.0,Inn1,Kings XI Punjab,Rajasthan Royals,lost,11920,16:00:00,9,2013,5,"Punjab Cricket Association IS Bindra Stadium, Mohali"
Rahul Dravid,b B Sharma,4,7,1,0,57.14,Inn2,Rajasthan Royals,Kings XI Punjab,won,11920,16:00:00,9,2013,5,"Punjab Cricket Association IS Bindra Stadium, Mohali"
Ajinkya Rahane,not out,59,49,3,3,120.41,Inn2,Rajasthan Royals,Kings XI Punjab,won,11920,16:00:00,9,2013,5,"Punjab Cricket Association IS Bindra Stadium, Mohali"
Shane Watson,b P Chawla,31,25,3,1,124.0,Inn2,Rajasthan Royals,Kings XI Punjab,won,11920,16:00:00,9,2013,5,"Punjab Cricket Association IS Bindra Stadium, Mohali"
Sanju Samson,not out,47,33,5,1,142.42,Inn2,Rajasthan Royals,Kings XI Punjab,won,11920,16:00:00,9,2013,5,"Punjab Cricket Association IS Bindra Stadium, Mohali"
Cheteshwar Pujara,b S Kaul,17,17,3,0,100.0,Inn1,Royal Challengers Bangalore,Delhi Daredevils,won,11922,20:00:00,10,2013,5,"Arun Jaitley Stadium, Delhi"
Chris Gayle,b I Pathan,4,7,1,0,57.14,Inn1,Royal Challengers Bangalore,Delhi Daredevils,won,11922,20:00:00,10,2013,5,"Arun Jaitley Stadium, Delhi"
Virat Kohli,run out (B Rohrer/K Jadhav),99,58,10,4,170.69,Inn1,Royal Challengers Bangalore,Delhi Daredevils,won,11922,20:00:00,10,2013,5,"Arun Jaitley Stadium, Delhi"
Moises Henriques,c & b S Nadeem,26,22,3,0,118.18,Inn1,Royal Challengers Bangalore,Delhi Daredevils,won,11922,20:00:00,10,2013,5,"Arun Jaitley Stadium, Delhi"
AB de Villiers,not out,32,17,2,2,188.24,Inn1,Royal Challengers Bangalore,Delhi Daredevils,won,11922,20:00:00,10,2013,5,"Arun Jaitley Stadium, Delhi"
Mahela Jayawardene,b J Unadkat,19,13,4,0,146.15,Inn2,Delhi Daredevils,Royal Challengers Bangalore,lost,11922,20:00:00,10,2013,5,"Arun Jaitley Stadium, Delhi"
Virender Sehwag,c C Pujara b J Unadkat,18,10,4,0,180.0,Inn2,Delhi Daredevils,Royal Challengers Bangalore,lost,11922,20:00:00,10,2013,5,"Arun Jaitley Stadium, Delhi"
Unmukt Chand,c V Kumar b J Unadkat,41,35,4,1,117.14,Inn2,Delhi Daredevils,Royal Challengers Bangalore,lost,11922,20:00:00,10,2013,5,"Arun Jaitley Stadium, Delhi"
David Warner,b M Henriques,4,6,1,0,66.67,Inn2,Delhi Daredevils,Royal Challengers Bangalore,lost,11922,20:00:00,10,2013,5,"Arun Jaitley Stadium, Delhi"
Ben Rohrer,b V Kumar,32,27,4,0,118.52,Inn2,Delhi Daredevils,Royal Challengers Bangalore,lost,11922,20:00:00,10,2013,5,"Arun Jaitley Stadium, Delhi"
Kedar Jadhav,c V Kumar b J Unadkat,8,8,0,0,100.0,Inn2,Delhi Daredevils,Royal Challengers Bangalore,lost,11922,20:00:00,10,2013,5,"Arun Jaitley Stadium, Delhi"
Irfan Pathan,not out,23,11,2,2,209.09,Inn2,Delhi Daredevils,Royal Challengers Bangalore,lost,11922,20:00:00,10,2013,5,"Arun Jaitley Stadium, Delhi"
Morne Morkel,b J Unadkat,19,10,3,0,190.0,Inn2,Delhi Daredevils,Royal Challengers Bangalore,lost,11922,20:00:00,10,2013,5,"Arun Jaitley Stadium, Delhi"
Umesh Yadav,not out,4,1,1,0,400.0,Inn2,Delhi Daredevils,Royal Challengers Bangalore,lost,11922,20:00:00,10,2013,5,"Arun Jaitley Stadium, Delhi"
Robin Uthappa,lbw b L Malinga,11,13,1,0,84.62,Inn1,Pune Warriors,Mumbai Indians,lost,11923,16:00:00,11,2013,5,"Maharashtra Cricket Association Stadium, Pune"
Aaron Finch,c Dwayne Smith b M Johnson,10,11,2,0,90.91,Inn1,Pune Warriors,Mumbai Indians,lost,11923,16:00:00,11,2013,5,"Maharashtra Cricket Association Stadium, Pune"
Manish Pandey,c A Rayudu b L Malinga,29,29,1,1,100.0,Inn1,Pune Warriors,Mumbai Indians,lost,11923,16:00:00,11,2013,5,"Maharashtra Cricket Association Stadium, Pune"
Yuvraj Singh,lbw b H Singh,33,29,1,2,113.79,Inn1,Pune Warriors,Mumbai Indians,lost,11923,16:00:00,11,2013,5,"Maharashtra Cricket Association Stadium, Pune"
Angelo Mathews,run out (S Tendulkar),0,2,0,0,0.0,Inn1,Pune Warriors,Mumbai Indians,lost,11923,16:00:00,11,2013,5,"Maharashtra Cricket Association Stadium, Pune"
Abhishek Nayar,c H Singh b A Nechim,11,14,0,0,78.57,Inn1,Pune Warriors,Mumbai Indians,lost,11923,16:00:00,11,2013,5,"Maharashtra Cricket Association Stadium, Pune"
Kane Richardson,c H Singh b M Johnson,8,16,0,0,50.0,Inn1,Pune Warriors,Mumbai Indians,lost,11923,16:00:00,11,2013,5,"Maharashtra Cricket Association Stadium, Pune"
Parvez Rasool,not out,4,5,0,0,80.0,Inn1,Pune Warriors,Mumbai Indians,lost,11923,16:00:00,11,2013,5,"Maharashtra Cricket Association Stadium, Pune"
Bhuvneshwar Kumar,c Dwayne Smith b A Nechim,2,2,0,0,100.0,Inn1,Pune Warriors,Mumbai Indians,lost,11923,16:00:00,11,2013,5,"Maharashtra Cricket Association Stadium, Pune"
Dwayne Smith,b A Dinda,0,1,0,0,0.0,Inn2,Mumbai Indians,Pune Warriors,won,11923,16:00:00,11,2013,5,"Maharashtra Cricket Association Stadium, Pune"
Sachin Tendulkar,c M Pandey b A Mendis,15,13,3,0,115.38,Inn2,Mumbai Indians,Pune Warriors,won,11923,16:00:00,11,2013,5,"Maharashtra Cricket Association Stadium, Pune"
Dinesh Karthik,c M Pandey b Y Singh,17,25,1,1,68.0,Inn2,Mumbai Indians,Pune Warriors,won,11923,16:00:00,11,2013,5,"Maharashtra Cricket Association Stadium, Pune"
Rohit Sharma,c A Dinda b Kane Richardson,37,41,3,0,90.24,Inn2,Mumbai Indians,Pune Warriors,won,11923,16:00:00,11,2013,5,"Maharashtra Cricket Association Stadium, Pune"
Ambati Rayudu,c A Mathews b A Dinda,26,23,2,1,113.04,Inn2,Mumbai Indians,Pune Warriors,won,11923,16:00:00,11,2013,5,"Maharashtra Cricket Association Stadium, Pune"
Glenn Maxwell,not out,13,7,1,1,185.71,Inn2,Mumbai Indians,Pune Warriors,won,11923,16:00:00,11,2013,5,"Maharashtra Cricket Association Stadium, Pune"
Harbhajan Singh,not out,4,3,1,0,133.33,Inn2,Mumbai Indians,Pune Warriors,won,11923,16:00:00,11,2013,5,"Maharashtra Cricket Association Stadium, Pune"
Cheteshwar Pujara,c L Balaji b S Senanayake,5,14,0,0,35.71,Inn1,Royal Challengers Bangalore,Kolkata Knight Riders,lost,11925,16:00:00,12,2013,5,"JSCA International Stadium Complex, Ranchi"
Chris Gayle,st M Bisla b S Narine,33,36,1,1,91.67,Inn1,Royal Challengers Bangalore,Kolkata Knight Riders,lost,11925,16:00:00,12,2013,5,"JSCA International Stadium Complex, Ranchi"
Virat Kohli,b J Kallis,17,14,2,0,121.43,Inn1,Royal Challengers Bangalore,Kolkata Knight Riders,lost,11925,16:00:00,12,2013,5,"JSCA International Stadium Complex, Ranchi"
AB de Villiers,c M Bisla b L Balaji,28,22,1,1,127.27,Inn1,Royal Challengers Bangalore,Kolkata Knight Riders,lost,11925,16:00:00,12,2013,5,"JSCA International Stadium Complex, Ranchi"
Moises Henriques,c Manoj Tiwary b J Kallis,11,11,0,0,100.0,Inn1,Royal Challengers Bangalore,Kolkata Knight Riders,lost,11925,16:00:00,12,2013,5,"JSCA International Stadium Complex, Ranchi"
Saurabh Tiwary,lbw b S Narine,1,3,0,0,33.33,Inn1,Royal Challengers Bangalore,Kolkata Knight Riders,lost,11925,16:00:00,12,2013,5,"JSCA International Stadium Complex, Ranchi"
Vinay Kumar,not out,14,13,1,0,107.69,Inn1,Royal Challengers Bangalore,Kolkata Knight Riders,lost,11925,16:00:00,12,2013,5,"JSCA International Stadium Complex, Ranchi"
Ravi Rampaul,lbw b S Narine,0,3,0,0,0.0,Inn1,Royal Challengers Bangalore,Kolkata Knight Riders,lost,11925,16:00:00,12,2013,5,"JSCA International Stadium Complex, Ranchi"
Abhimanyu Mithun,c Manoj Tiwary b S Narine,2,2,0,0,100.0,Inn1,Royal Challengers Bangalore,Kolkata Knight Riders,lost,11925,16:00:00,12,2013,5,"JSCA International Stadium Complex, Ranchi"
Murali Kartik,b L Balaji,0,1,0,0,0.0,Inn1,Royal Challengers Bangalore,Kolkata Knight Riders,lost,11925,16:00:00,12,2013,5,"JSCA International Stadium Complex, Ranchi"
,not out,1,1,0,0,100.0,Inn1,Royal Challengers Bangalore,Kolkata Knight Riders,lost,11925,16:00:00,12,2013,5,"JSCA International Stadium Complex, Ranchi"
Manvinder Bisla,c M Henriques b R Rampaul,0,2,0,0,0.0,Inn2,Kolkata Knight Riders,Royal Challengers Bangalore,won,11925,16:00:00,12,2013,5,"JSCA International Stadium Complex, Ranchi"
Gautam Gambhir,c C Gayle b V Kumar,15,15,3,0,100.0,Inn2,Kolkata Knight Riders,Royal Challengers Bangalore,won,11925,16:00:00,12,2013,5,"JSCA International Stadium Complex, Ranchi"
Jacques Kallis,c M Henriques b A Mithun,41,45,4,0,91.11,Inn2,Kolkata Knight Riders,Royal Challengers Bangalore,won,11925,16:00:00,12,2013,5,"JSCA International Stadium Complex, Ranchi"
Yusuf Pathan,lbw b M Kartik,18,16,1,1,112.5,Inn2,Kolkata Knight Riders,Royal Challengers Bangalore,won,11925,16:00:00,12,2013,5,"JSCA International Stadium Complex, Ranchi"
Manoj Tiwary,c V Kohli b V Kumar,24,27,3,0,88.89,Inn2,Kolkata Knight Riders,Royal Challengers Bangalore,won,11925,16:00:00,12,2013,5,"JSCA International Stadium Complex, Ranchi"
Ryan ten Doeschate,not out,11,7,2,0,157.14,Inn2,Kolkata Knight Riders,Royal Challengers Bangalore,won,11925,16:00:00,12,2013,5,"JSCA International Stadium Complex, Ranchi"
Rajat Bhatia,not out,3,4,0,0,75.0,Inn2,Kolkata Knight Riders,Royal Challengers Bangalore,won,11925,16:00:00,12,2013,5,"JSCA International Stadium Complex, Ranchi"
Parthiv Patel,c A Rayudu b L Malinga,26,14,5,0,185.71,Inn1,Sunrisers Hyderabad,Mumbai Indians,lost,11928,20:00:00,13,2013,5,"Wankhede Stadium, Mumbai"
Shikhar Dhawan,c D Karthik b M Johnson,59,41,6,2,143.9,Inn1,Sunrisers Hyderabad,Mumbai Indians,lost,11928,20:00:00,13,2013,5,"Wankhede Stadium, Mumbai"
Hanuma Vihari,c M Johnson b L Malinga,41,37,4,0,110.81,Inn1,Sunrisers Hyderabad,Mumbai Indians,lost,11928,20:00:00,13,2013,5,"Wankhede Stadium, Mumbai"
Cameron White,not out,43,23,3,3,186.96,Inn1,Sunrisers Hyderabad,Mumbai Indians,lost,11928,20:00:00,13,2013,5,"Wankhede Stadium, Mumbai"
Thisara Perera,not out,2,5,0,0,40.0,Inn1,Sunrisers Hyderabad,Mumbai Indians,lost,11928,20:00:00,13,2013,5,"Wankhede Stadium, Mumbai"
Dwayne Smith,b I Sharma,21,17,4,0,123.53,Inn2,Mumbai Indians,Sunrisers Hyderabad,won,11928,20:00:00,13,2013,5,"Wankhede Stadium, Mumbai"
Sachin Tendulkar,retd hurt,38,31,3,1,122.58,Inn2,Mumbai Indians,Sunrisers Hyderabad,won,11928,20:00:00,13,2013,5,"Wankhede Stadium, Mumbai"
Dinesh Karthik,c Cameron White b Karan Sharma,30,23,4,0,130.43,Inn2,Mumbai Indians,Sunrisers Hyderabad,won,11928,20:00:00,13,2013,5,"Wankhede Stadium, Mumbai"
Rohit Sharma,not out,20,15,0,2,133.33,Inn2,Mumbai Indians,Sunrisers Hyderabad,won,11928,20:00:00,13,2013,5,"Wankhede Stadium, Mumbai"
Ambati Rayudu,st P Patel b Karan Sharma,2,5,0,0,40.0,Inn2,Mumbai Indians,Sunrisers Hyderabad,won,11928,20:00:00,13,2013,5,"Wankhede Stadium, Mumbai"
Kieron Pollard,not out,66,27,2,8,244.44,Inn2,Mumbai Indians,Sunrisers Hyderabad,won,11928,20:00:00,13,2013,5,"Wankhede Stadium, Mumbai"
Cheteshwar Pujara,c D Miller b Awana,19,20,3,0,95.0,Inn1,Royal Challengers Bangalore,Kings XI Punjab,lost,11913,16:00:00,14,2013,5,"M.Chinnaswamy Stadium, Bengaluru"
Chris Gayle,b Awana,77,53,4,6,145.28,Inn1,Royal Challengers Bangalore,Kings XI Punjab,lost,11913,16:00:00,14,2013,5,"M.Chinnaswamy Stadium, Bengaluru"
Virat Kohli,lbw b A Mahmood,57,43,6,2,132.56,Inn1,Royal Challengers Bangalore,Kings XI Punjab,lost,11913,16:00:00,14,2013,5,"M.Chinnaswamy Stadium, Bengaluru"
AB de Villiers,b Awana,6,2,0,1,300.0,Inn1,Royal Challengers Bangalore,Kings XI Punjab,lost,11913,16:00:00,14,2013,5,"M.Chinnaswamy Stadium, Bengaluru"
Moises Henriques,not out,0,1,0,0,0.0,Inn1,Royal Challengers Bangalore,Kings XI Punjab,lost,11913,16:00:00,14,2013,5,"M.Chinnaswamy Stadium, Bengaluru"
KL Rahul,c M Singh b A Mahmood,8,4,2,0,200.0,Inn1,Royal Challengers Bangalore,Kings XI Punjab,lost,11913,16:00:00,14,2013,5,"M.Chinnaswamy Stadium, Bengaluru"
Adam Gilchrist,not out,85,54,10,3,157.41,Inn2,Kings XI Punjab,Royal Challengers Bangalore,won,11913,16:00:00,14,2013,5,"M.Chinnaswamy Stadium, Bengaluru"
Shaun Marsh,b Z Khan,8,4,2,0,200.0,Inn2,Kings XI Punjab,Royal Challengers Bangalore,won,11913,16:00:00,14,2013,5,"M.Chinnaswamy Stadium, Bengaluru"
Azhar Mahmood,c de Villiers b J Unadkat,61,41,8,1,148.78,Inn2,Kings XI Punjab,Royal Challengers Bangalore,won,11913,16:00:00,14,2013,5,"M.Chinnaswamy Stadium, Bengaluru"
David Miller,b M Muralitharan,2,4,0,0,50.0,Inn2,Kings XI Punjab,Royal Challengers Bangalore,won,11913,16:00:00,14,2013,5,"M.Chinnaswamy Stadium, Bengaluru"
Rajagopal Sathish,not out,12,6,1,1,200.0,Inn2,Kings XI Punjab,Royal Challengers Bangalore,won,11913,16:00:00,14,2013,5,"M.Chinnaswamy Stadium, Bengaluru"
Robin Uthappa,b S Senanayake,25,21,1,2,119.05,Inn1,Pune Warriors,Kolkata Knight Riders,won,11929,16:00:00,15,2013,5,"JSCA International Stadium Complex, Ranchi"
Aaron Finch,b L Balaji,48,32,2,3,150.0,Inn1,Pune Warriors,Kolkata Knight Riders,won,11929,16:00:00,15,2013,5,"JSCA International Stadium Complex, Ranchi"
Manish Pandey,run out (M Bisla/J Kallis),66,47,8,1,140.43,Inn1,Pune Warriors,Kolkata Knight Riders,won,11929,16:00:00,15,2013,5,"JSCA International Stadium Complex, Ranchi"
Yuvraj Singh,c R Doeschate b J Kallis,30,20,0,3,150.0,Inn1,Pune Warriors,Kolkata Knight Riders,won,11929,16:00:00,15,2013,5,"JSCA International Stadium Complex, Ranchi"
Luke Wright,not out,0,0,0,0,0.0,Inn1,Pune Warriors,Kolkata Knight Riders,won,11929,16:00:00,15,2013,5,"JSCA International Stadium Complex, Ranchi"
Gautam Gambhir,c Y Singh b I Pandey,12,17,1,0,70.59,Inn2,Kolkata Knight Riders,Pune Warriors,lost,11929,16:00:00,15,2013,5,"JSCA International Stadium Complex, Ranchi"
Manvinder Bisla,lbw b W Parnell,1,4,0,0,25.0,Inn2,Kolkata Knight Riders,Pune Warriors,lost,11929,16:00:00,15,2013,5,"JSCA International Stadium Complex, Ranchi"
Jacques Kallis,b W Parnell,1,7,0,0,14.29,Inn2,Kolkata Knight Riders,Pune Warriors,lost,11929,16:00:00,15,2013,5,"JSCA International Stadium Complex, Ranchi"
Yusuf Pathan,obs,72,44,8,2,163.64,Inn2,Kolkata Knight Riders,Pune Warriors,lost,11929,16:00:00,15,2013,5,"JSCA International Stadium Complex, Ranchi"
Ryan ten Doeschate,run out (A Murtaza/R Uthappa),42,30,4,1,140.0,Inn2,Kolkata Knight Riders,Pune Warriors,lost,11929,16:00:00,15,2013,5,"JSCA International Stadium Complex, Ranchi"
Manoj Tiwary,c M Pandey b B Kumar,0,2,0,0,0.0,Inn2,Kolkata Knight Riders,Pune Warriors,lost,11929,16:00:00,15,2013,5,"JSCA International Stadium Complex, Ranchi"
Debabrata Das,not out,8,6,1,0,133.33,Inn2,Kolkata Knight Riders,Pune Warriors,lost,11929,16:00:00,15,2013,5,"JSCA International Stadium Complex, Ranchi"
Rajat Bhatia,run out (R Uthappa/A Mathews),10,9,1,0,111.11,Inn2,Kolkata Knight Riders,Pune Warriors,lost,11929,16:00:00,15,2013,5,"JSCA International Stadium Complex, Ranchi"
Sachithra Senanayake,not out,2,1,0,0,200.0,Inn2,Kolkata Knight Riders,Pune Warriors,lost,11929,16:00:00,15,2013,5,"JSCA International Stadium Complex, Ranchi"
Adam Gilchrist,c & b I Pathan,42,26,5,2,161.54,Inn1,Kings XI Punjab,Delhi Daredevils,won,11896,20:00:00,16,2013,5,"Himachal Pradesh Cricket Association Stadium, Dharamsala"
Shaun Marsh,c I Pathan b M Morkel,45,44,7,0,102.27,Inn1,Kings XI Punjab,Delhi Daredevils,won,11896,20:00:00,16,2013,5,"Himachal Pradesh Cricket Association Stadium, Dharamsala"
Azhar Mahmood,c S Kaul b A Nehra,9,13,1,0,69.23,Inn1,Kings XI Punjab,Delhi Daredevils,won,11896,20:00:00,16,2013,5,"Himachal Pradesh Cricket Association Stadium, Dharamsala"
David Miller,not out,44,24,3,4,183.33,Inn1,Kings XI Punjab,Delhi Daredevils,won,11896,20:00:00,16,2013,5,"Himachal Pradesh Cricket Association Stadium, Dharamsala"
Rajagopal Sathish,c B Rohrer b A Nehra,22,13,2,1,169.23,Inn1,Kings XI Punjab,Delhi Daredevils,won,11896,20:00:00,16,2013,5,"Himachal Pradesh Cricket Association Stadium, Dharamsala"
Piyush Chawla,not out,0,0,0,0,0.0,Inn1,Kings XI Punjab,Delhi Daredevils,won,11896,20:00:00,16,2013,5,"Himachal Pradesh Cricket Association Stadium, Dharamsala"
Mahela Jayawardene,c Manan Vohra b Sandeep Sharma,39,42,3,1,92.86,Inn2,Delhi Daredevils,Kings XI Punjab,lost,11896,20:00:00,16,2013,5,"Himachal Pradesh Cricket Association Stadium, Dharamsala"
